1508,65,19,3,1206,0.94964
2059,156,50,3,1647,0.84354
923,154,46,1,738,0.40039
755,217,42,1,604,0.29571
2230,154,9,2,1784,0.8878
2243,91,36,1,1794,0.57578
451,81,43,2,360,0.60533
1182,239,33,1,945,0.39111
2425,106,13,4,1940,0.98938
556,163,35,2,444,0.47507
405,183,20,4,324,0.44632
866,11,5,5,692,1
1622,223,10,1,1297,0.55575
2209,117,49,4,1767,0.93132
842,107,40,3,673,0.79662
727,119,7,1,581,0.56817
1594,175,21,3,1275,0.86316
935,163,39,5,748,0.86313
1906,68,18,2,1524,0.89295
1507,136,5,4,1205,0.99113
1176,63,50,2,940,0.76233
1822,201,31,2,1457,0.71474
1820,172,10,4,1456,0.96928
1362,143,11,3,1089,0.91644
1456,110,11,5,1164,0.9895
1341,230,33,3,1072,0.75825
2080,59,4,2,1664,0.98983
2436,217,40,3,1948,0.84044
2113,85,45,1,1690,0.5574
1540,96,4,1,1232,0.80763
788,143,25,3,630,0.76603
1054,29,42,5,843,0.98781
1210,236,35,3,968,0.72114
790,65,35,1,632,0.50753
552,238,47,2,441,0.27826
1672,188,20,2,1337,0.74951
2106,165,21,4,1684,0.94809
621,80,17,3,496,0.85747
262,67,4,4,209,0.92237
773,120,16,5,618,0.93524
909,205,50,5,727,0.77419
843,102,44,5,674,0.91404
929,71,2,4,743,0.99967
1170,101,1,5,936,0.99999
1501,209,44,2,1200,0.64921
1418,37,2,2,1134,0.99766
1859,66,38,5,1487,0.98423
774,44,45,2,619,0.76337
779,214,2,3,623,0.92283
1973,102,43,3,1578,0.88627
247,58,18,3,197,0.73136
1808,100,18,1,1446,0.61928
1933,149,47,2,1546,0.72386
2346,163,32,5,1876,0.96503
1851,40,32,5,1480,0.99498
1742,188,39,4,1393,0.88803
2031,215,9,3,1624,0.92737
1922,68,8,5,1537,0.9996
1006,244,44,4,804,0.70545
1020,148,38,3,816,0.77812
2038,142,31,2,1630,0.77384
2370,75,9,5,1896,0.99959
561,179,11,5,448,0.77549
1941,226,38,1,1552,0.46081
1328,239,6,2,1062,0.79263
1235,90,28,3,988,0.88529
301,97,29,4,240,0.62128
1327,89,32,5,1061,0.96775
2456,166,24,4,1964,0.95204
1091,156,7,2,872,0.81776
820,139,18,1,656,0.46299
961,31,6,5,768,0.99984
1106,161,40,1,884,0.42899
2323,185,32,1,1858,0.52144
499,52,17,1,399,0.54217
592,26,32,3,473,0.91956
401,84,43,3,320,0.68521
1042,208,10,1,833,0.4887
1846,193,20,3,1476,0.87042
1697,122,20,2,1357,0.80403
1816,98,30,1,1452,0.56371
1448,176,28,3,1158,0.82629
1315,218,28,2,1052,0.65242
2162,234,45,2,1729,0.69189
1608,151,9,4,1286,0.97368
1913,151,39,5,1530,0.95177
736,219,21,3,588,0.6226
363,11,24,4,290,0.98452
1136,46,11,3,908,0.97868
1485,13,46,1,1188,0.75062
981,65,29,2,784,0.78278
1340,147,25,5,1072,0.94774
2356,96,12,1,1884,0.71733
216,62,33,5,172,0.71511
1381,235,41,2,1104,0.61967
2446,209,39,5,1956,0.94751
2434,138,13,2,1947,0.8768
1125,108,35,5,900,0.94574
825,115,14,1,660,0.51933
1848,126,43,4,1478,0.92415
1084,194,17,1,867,0.45922
1911,38,46,1,1528,0.63468
1022,20,18,5,817,0.99911
433,43,29,5,346,0.94898
1635,18,24,3,1308,0.99344
1263,15,4,3,1010,0.99996
920,121,16,2,736,0.74863
460,113,15,1,368,0.40773
1615,37,34,4,1292,0.9836
1853,47,31,2,1482,0.87792
1530,170,12,5,1224,0.9743
1507,166,5,5,1205,0.99438
1634,55,11,4,1307,0.99591
521,81,9,1,416,0.54343
1230,182,24,2,984,0.69024
441,84,50,2,352,0.57916
2388,96,31,5,1910,0.98515
2281,145,15,3,1824,0.93747
1370,30,26,4,1096,0.99072
1382,35,13,5,1105,0.99949
317,145,13,5,253,0.52662
1766,171,34,5,1412,0.94393
1603,135,5,4,1282,0.99303
1799,197,9,5,1439,0.98327
1181,140,46,5,944,0.91291
251,102,17,3,200,0.48374
2472,249,37,4,1977,0.89984
1486,241,36,2,1188,0.63912
435,215,7,4,348,0.5103
2436,105,1,4,1948,1
1660,70,32,3,1328,0.91982
2113,44,21,1,1690,0.73638
2304,36,37,5,1843,0.99686
1816,108,17,5,1452,0.98761
1681,101,18,3,1344,0.92996
585,74,34,4,468,0.87733
406,217,34,2,324,0.17712
416,30,6,5,332,0.99764
459,143,17,1,367,0.33969
425,241,15,1,340,0.12512
1719,40,26,4,1375,0.98905
787,27,24,4,629,0.98209
1823,239,10,4,1458,0.94538
2324,7,40,4,1859,0.9999
720,116,2,1,576,0.75275
311,78,7,4,248,0.87345
1202,75,48,4,961,0.92745
1869,130,9,1,1495,0.67656
1909,162,16,1,1527,0.57114
1492,67,1,3,1193,0.99989
2470,176,38,2,1976,0.75537
1612,189,32,4,1289,0.89304
587,125,44,5,469,0.80276
1540,24,37,1,1232,0.69743
1250,183,34,2,1000,0.6623
226,65,43,4,180,0.64421
618,146,29,3,494,0.68223
1202,53,43,2,961,0.79237
1970,207,2,2,1576,0.9662
2109,161,4,4,1687,0.99694
850,143,16,4,680,0.88683
797,195,8,1,637,0.46744
713,187,35,5,570,0.74567
2274,244,47,1,1819,0.45925
1305,6,48,2,1044,0.97291
1887,215,17,1,1509,0.53034
2020,102,43,3,1616,0.89015
1135,246,41,2,908,0.55821
2475,181,8,1,1980,0.68531
1331,3,43,4,1064,0.99992
569,144,12,2,455,0.62793
933,70,16,2,746,0.82448
1324,80,6,4,1059,0.99561
1182,187,21,4,945,0.87691
956,135,1,5,764,0.99987
541,115,43,1,432,0.36209
2016,134,28,1,1612,0.54964
1649,225,1,4,1319,0.99951
1442,183,10,4,1153,0.94809
1563,128,6,3,1250,0.97064
429,45,49,4,343,0.88144
1122,119,27,2,897,0.73275
516,218,45,1,412,0.17821
524,151,13,4,419,0.75553
588,110,10,2,470,0.72894
443,114,4,1,354,0.54493
1857,134,45,2,1485,0.73899
1981,190,7,4,1584,0.98118
428,234,3,4,342,0.55865
2200,97,33,1,1760,0.57672
2414,55,28,3,1931,0.96619
2392,184,13,5,1913,0.98528
1081,12,4,4,864,1
2448,113,49,4,1958,0.94209
1632,196,38,1,1305,0.4603
1783,12,8,4,1426,1
1680,188,32,3,1344,0.83042
1500,21,8,3,1200,0.99915
1820,238,7,5,1456,0.98152
2186,8,20,4,1748,0.99998
2406,79,32,2,1924,0.84716
587,111,32,4,469,0.80987
1100,176,43,5,880,0.87165
440,146,4,3,352,0.78282
1505,62,2,5,1204,1
811,83,26,5,648,0.95173
1745,7,41,2,1396,0.98245
1301,227,42,5,1040,0.85695
2242,218,17,5,1793,0.96981
2066,55,40,5,1652,0.989
798,96,29,2,638,0.70699
1945,187,6,3,1556,0.96094
1331,164,37,4,1064,0.87593
1348,247,31,5,1078,0.86829
494,27,43,5,395,0.96785
328,138,1,2,262,0.76902
1690,44,18,4,1352,0.99309
548,13,33,2,438,0.87764
2389,65,24,2,1911,0.89338
219,117,43,3,175,0.20975
1468,217,40,1,1174,0.42778
634,210,50,5,507,0.59804
1640,140,39,3,1312,0.84932
1042,76,7,4,833,0.98997
1466,71,50,5,1172,0.96835
1465,50,42,2,1172,0.81759
247,51,15,3,197,0.78503
1975,56,47,5,1580,0.98428
2144,122,4,3,1715,0.99318
2061,171,38,4,1648,0.91576
765,71,19,2,612,0.78123
1783,9,18,3,1426,0.99939
827,53,38,2,661,0.76335
375,80,47,3,300,0.67568
1549,68,4,1,1239,0.85383
440,222,44,5,352,0.31877
1808,134,22,1,1446,0.56165
515,16,3,1,412,0.9149
1794,207,6,3,1435,0.94797
2339,157,24,5,1871,0.9747
1279,162,2,4,1023,0.99745
586,122,37,3,468,0.70153
1044,80,38,1,835,0.50535
1005,94,50,3,804,0.82123
2475,123,23,5,1980,0.98599
474,245,24,1,379,0.13584
717,45,2,5,573,0.99995
352,52,10,3,281,0.88393
1843,56,7,4,1474,0.99928
569,138,35,4,455,0.72601
1014,159,22,2,811,0.6883
1382,223,17,1,1105,0.47573
1679,225,15,3,1343,0.8631
1019,135,1,4,815,0.99951
1464,35,34,5,1171,0.99286
2093,192,29,5,1674,0.95536
799,126,27,1,639,0.44524
2303,139,7,4,1842,0.99426
2317,195,36,5,1853,0.95389
2098,137,23,3,1678,0.90765
2451,239,28,3,1960,0.85553
563,207,8,4,450,0.69381
2350,143,13,3,1880,0.94861
2149,100,11,2,1719,0.91286
1591,38,36,5,1272,0.99293
1281,180,7,3,1024,0.91637
964,131,29,3,771,0.81102
1526,166,14,5,1220,0.96996
1248,82,32,4,998,0.9429
336,121,5,3,268,0.71074
2340,133,23,2,1872,0.81866
2212,238,39,4,1769,0.88785
664,98,45,2,531,0.63979
1777,18,21,3,1421,0.99568
857,194,10,1,685,0.46351
862,243,37,4,689,0.66076
1971,144,21,4,1576,0.95162
1415,46,46,5,1132,0.98263
1389,26,41,2,1111,0.87887
1778,154,48,2,1422,0.71295
1643,137,2,1,1314,0.85576
543,219,26,4,434,0.49868
2289,18,46,2,1831,0.94624
2108,187,24,4,1686,0.93331
1385,65,43,4,1108,0.94561
1414,227,7,4,1131,0.946
1189,220,33,4,951,0.8118
889,194,47,4,711,0.73626
918,68,47,4,734,0.91473
428,108,33,3,342,0.64502
1526,153,27,4,1220,0.91727
1748,187,30,1,1398,0.48653
1867,95,48,2,1493,0.76792
645,69,17,3,516,0.88078
1055,31,30,1,844,0.63953
629,208,31,5,503,0.64422
686,146,19,3,548,0.75084
831,30,24,5,664,0.99193
804,249,2,4,643,0.94034
2492,137,40,1,1993,0.53499
1914,86,19,4,1531,0.97848
1674,240,47,3,1339,0.76179
1957,115,40,3,1565,0.87933
261,123,19,4,208,0.42346
1670,122,27,3,1336,0.88834
1558,216,25,1,1246,0.46436
1349,120,32,3,1079,0.85767
578,74,26,2,462,0.70852
473,89,23,1,378,0.42993
1196,168,15,4,956,0.91642
2345,217,47,4,1876,0.89731
795,46,35,3,636,0.89171
1425,18,5,5,1140,1
411,67,25,5,328,0.90359
996,135,44,1,796,0.43176
595,174,6,2,476,0.66662
359,4,50,2,287,0.91095
1308,190,12,3,1046,0.87073
981,168,50,5,784,0.85106
1633,78,36,3,1306,0.90497
529,104,14,3,423,0.79917
1728,131,47,4,1382,0.91307
2043,143,49,1,1634,0.49924
2333,101,45,5,1866,0.97317
1851,80,26,5,1480,0.98652
1961,40,33,5,1568,0.99527
2199,171,2,3,1759,0.99689
2243,132,2,3,1794,0.99861
1340,69,35,5,1072,0.97457
2310,157,17,2,1848,0.83005
1427,174,26,1,1141,0.48453
1293,43,7,2,1034,0.96835
1611,225,50,2,1288,0.63932
1037,90,2,5,829,0.99988
775,35,32,2,620,0.81486
413,47,7,1,330,0.63233
1259,176,36,1,1007,0.44344
2199,231,19,5,1759,0.96063
517,9,16,2,413,0.9605
1499,165,22,1,1199,0.50859
2045,128,25,4,1636,0.95414
2022,185,34,3,1617,0.85101
2317,35,12,3,1853,0.99686
1148,243,43,5,918,0.80839
1726,62,10,5,1380,0.99894
1904,88,28,4,1523,0.96442
2042,32,41,2,1633,0.89665
2378,169,49,3,1902,0.84968
1706,243,40,3,1364,0.77981
1965,118,1,2,1572,0.99653
622,119,44,5,497,0.83423
1945,132,34,1,1556,0.52852
1845,110,28,5,1476,0.97521
292,82,40,2,233,0.48377
2282,120,49,3,1825,0.88135
1351,188,32,2,1080,0.67864
2473,155,14,3,1978,0.94292
734,120,47,5,587,0.86344
906,216,14,3,724,0.7477
1906,117,17,3,1524,0.93326
2108,44,42,4,1686,0.98008
952,60,30,2,761,0.78678
2340,122,34,3,1872,0.89928
752,6,4,4,601,1
298,137,30,1,238,0.16861
1888,237,6,5,1510,0.98699
732,229,17,1,585,0.33524
1268,189,12,5,1014,0.95297
1969,179,28,3,1575,0.86475
2259,4,33,1,1807,0.94678
813,54,26,2,650,0.79555
2046,44,47,5,1636,0.99031
289,79,33,2,231,0.50778
1841,141,8,1,1472,0.67459
1118,91,44,4,894,0.91071
697,153,32,2,557,0.58089
2440,79,12,2,1952,0.9359
1580,83,18,3,1264,0.93787
1727,241,4,5,1381,0.9926
2497,13,6,5,1997,1
1710,10,40,1,1368,0.8278
777,178,6,4,621,0.9043
1369,168,50,5,1095,0.90432
1468,16,15,4,1174,0.99972
488,142,14,2,390,0.56566
1161,234,14,3,928,0.79366
733,162,1,5,586,0.99897
963,51,7,2,770,0.93857
975,174,40,2,780,0.60777
1658,188,21,1,1326,0.5094
1026,216,30,2,820,0.59417
1166,93,16,1,932,0.58234
1536,225,17,5,1228,0.93845
2236,86,11,1,1788,0.73683
432,167,20,5,345,0.59577
874,216,3,5,699,0.96992
256,62,40,5,204,0.76917
1385,177,19,2,1108,0.73417
2124,3,44,1,1699,0.94334
2182,85,49,4,1745,0.94932
1590,150,25,2,1272,0.75099
1115,89,39,5,892,0.9516
1587,134,7,5,1269,0.99462
2177,184,26,1,1741,0.52601
1540,121,16,1,1232,0.58861
772,3,41,2,617,0.98401
1006,94,22,5,804,0.96206
503,110,11,5,402,0.90497
1366,194,38,3,1092,0.78032
673,41,32,3,538,0.89105
1314,229,22,1,1051,0.44277
491,214,11,1,392,0.25643
440,157,45,1,352,0.23373
2102,129,44,1,1681,0.51677
453,159,20,3,362,0.55257
517,139,16,5,413,0.81006
513,176,22,5,410,0.65557
2191,70,48,2,1752,0.81301
157,5,42,4,125,0.96758
1921,141,21,3,1536,0.90409
555,143,40,4,444,0.68928
2020,39,24,4,1616,0.99454
1909,54,5,4,1527,0.9998
2152,169,13,2,1721,0.83964
2367,154,41,4,1893,0.92825
884,245,36,2,707,0.49489
661,111,14,5,528,0.93319
1499,1,21,4,1199,1
1129,69,23,1,903,0.57593
1828,214,8,4,1462,0.96561
1735,204,17,2,1388,0.76076
376,144,15,4,300,0.59179
1688,169,24,4,1350,0.92246
1243,38,12,5,994,0.99906
501,70,16,3,400,0.85162
2422,185,2,3,1937,0.99713
1784,230,30,4,1427,0.88446
1105,152,36,2,884,0.66851
1737,100,45,4,1389,0.93436
785,145,31,1,628,0.409
2433,16,35,2,1946,0.96973
613,118,42,1,490,0.38252
2051,155,40,3,1640,0.85969
948,152,38,2,758,0.63633
1930,13,5,5,1544,1
1611,169,44,1,1288,0.46412
1280,95,23,5,1024,0.97301
714,228,17,1,571,0.32841
1449,45,49,1,1159,0.57523
2492,106,39,2,1993,0.80098
1465,11,45,5,1172,0.99939
2382,142,22,1,1905,0.57948
2449,12,30,2,1959,0.98501
1448,119,35,5,1158,0.95313
1344,27,18,1,1075,0.76371
1275,154,41,2,1020,0.67837
2166,223,3,2,1732,0.94437
2496,104,14,2,1996,0.90078
1118,75,2,1,894,0.88127
255,113,34,2,204,0.28661
608,30,15,4,486,0.98184
400,25,27,5,320,0.9763
1909,194,23,1,1527,0.51878
851,164,47,2,680,0.578
2311,34,48,3,1848,0.96201
514,161,25,4,411,0.64947
1527,13,11,4,1221,0.99997
653,164,31,2,522,0.54162
1080,15,44,5,864,0.99661
2219,234,20,3,1775,0.86747
2192,37,45,3,1753,0.95828
1741,162,8,2,1392,0.86408
1922,25,15,3,1537,0.99654
1810,165,35,1,1448,0.49322
903,91,38,3,722,0.83475
1392,220,30,5,1113,0.89994
458,112,42,5,366,0.75614
608,39,10,1,486,0.67444
1769,53,27,1,1415,0.64895
802,236,22,2,641,0.51249
1582,121,23,3,1265,0.89497
1688,108,26,5,1350,0.97465
601,2,16,4,480,1
922,149,28,3,737,0.78155
1192,150,23,3,953,0.84101
744,237,37,3,595,0.53869
2454,6,31,3,1963,0.99962
2320,165,41,1,1856,0.51177
1529,225,23,1,1223,0.46541
649,185,25,5,519,0.74042
1473,101,36,3,1178,0.87591
2221,185,37,3,1776,0.85414
312,118,22,5,249,0.60216
1234,167,2,3,987,0.9871
495,102,32,4,396,0.79022
883,197,38,4,706,0.74673
2055,111,28,1,1644,0.57245
303,1,1,3,242,1
452,61,29,3,361,0.81096
367,45,13,1,293,0.54822
662,116,20,5,529,0.90575
2235,154,47,4,1788,0.91872
1224,8,26,4,979,0.99964
254,84,30,1,203,0.28117
1028,171,11,5,822,0.94647
2270,72,32,5,1816,0.9896
1805,9,36,4,1444,0.99967
474,168,27,4,379,0.57562
315,135,9,3,252,0.5235
612,107,14,2,489,0.70566
941,224,7,1,752,0.48759
1365,64,39,5,1092,0.97538
1707,118,14,4,1365,0.973
2464,201,40,4,1971,0.91508
2190,127,35,4,1752,0.94377
2416,145,29,3,1932,0.89919
1249,183,16,4,999,0.90717
691,184,19,3,552,0.67865
246,14,24,1,196,0.5801
2224,30,20,2,1779,0.9611
1909,195,4,5,1527,0.99757
397,241,17,5,317,0.24096
236,59,48,1,188,0.32641
2137,25,42,5,1709,0.99827
1641,111,43,4,1312,0.92598
756,231,39,1,604,0.28638
359,117,21,1,287,0.30858
685,36,12,1,548,0.67732
1859,200,45,2,1487,0.68629
1834,175,19,3,1467,0.88289
2434,113,11,4,1947,0.99185
1640,83,10,2,1312,0.91304
1587,241,17,1,1269,0.48825
1239,12,7,4,991,0.99998
1205,132,23,1,964,0.50786
1614,201,48,4,1291,0.85995
743,205,33,4,594,0.67909
1562,31,21,1,1249,0.74353
1468,245,2,2,1174,0.92656
2441,160,18,5,1952,0.98368
1793,161,16,2,1434,0.80048
1945,199,6,2,1556,0.88272
2378,100,29,1,1902,0.59522
428,32,16,1,342,0.59127
867,22,6,1,693,0.87379
1531,57,17,5,1224,0.99579
353,128,30,3,282,0.48994
1838,222,30,3,1470,0.82797
1265,44,10,2,1012,0.94513
1206,232,13,2,964,0.69524
365,169,16,4,292,0.45452
2243,47,18,3,1794,0.98468
657,196,13,3,525,0.6717
643,42,17,2,514,0.83342
805,207,42,2,644,0.50208
633,36,34,1,506,0.54688
799,241,50,4,639,0.60029
2278,249,35,3,1822,0.82948
2019,111,36,3,1615,0.8938
2283,203,26,1,1826,0.52197
1208,76,34,1,966,0.53551
1581,214,28,4,1264,0.88159
1829,48,33,5,1463,0.99234
250,135,22,4,200,0.29797
1653,155,33,4,1322,0.91133
1079,194,10,4,863,0.90948
1878,197,18,4,1502,0.93444
675,130,28,1,540,0.41002
1818,119,38,4,1454,0.93388
799,83,32,1,639,0.48639
379,172,1,4,303,0.87183
1050,195,36,3,840,0.73397
1076,60,47,1,860,0.52567
2176,36,27,2,1740,0.92938
1980,166,2,4,1584,0.9993
2406,20,7,3,1924,0.99977
365,144,47,1,292,0.19856
1394,58,32,1,1115,0.58591
2193,75,25,3,1754,0.94948
644,240,22,5,515,0.60236
861,50,2,3,688,0.99864
341,182,43,3,272,0.21027
1527,6,33,4,1221,0.99987
2233,185,15,5,1786,0.97998
387,40,46,5,309,0.92793
1407,226,50,3,1125,0.73779
1156,13,39,5,924,0.99848
1165,154,23,4,932,0.89728
2152,126,45,1,1721,0.52712
1752,52,24,5,1401,0.99461
1700,74,24,4,1360,0.97383
2276,213,35,2,1820,0.72738
1658,9,38,3,1326,0.99592
1711,129,23,5,1368,0.97131
1390,238,49,2,1112,0.60538
1172,175,25,1,937,0.46035
1330,188,37,4,1064,0.85587
2465,234,21,2,1972,0.76568
232,37,50,2,185,0.62175
1846,68,19,5,1476,0.99471
183,18,19,3,146,0.88455
1081,22,13,1,864,0.80821
1904,134,21,1,1523,0.57158
2060,216,18,5,1648,0.96191
1787,148,46,1,1429,0.48573
1344,183,22,4,1075,0.89852
1401,173,1,1,1120,0.87659
1850,17,24,3,1480,0.99493
1554,88,16,3,1243,0.94227
843,171,7,5,674,0.94721
1809,131,38,3,1447,0.86488
884,197,23,2,707,0.60316
1655,53,41,5,1324,0.98479
1184,60,1,3,947,0.9998
2265,201,13,2,1812,0.82033
954,114,27,3,763,0.83514
714,217,25,4,571,0.65826
893,35,4,3,714,0.99779
368,130,37,4,294,0.54651
496,221,9,5,396,0.59071
910,19,4,5,728,1
1687,61,30,5,1349,0.98791
2128,91,2,5,1702,1
954,127,25,1,763,0.47558
2488,181,43,3,1990,0.8602
2109,212,18,1,1687,0.5398
2110,100,41,4,1688,0.94806
2266,146,29,1,1812,0.5469
1200,231,37,1,960,0.3891
2439,231,19,4,1951,0.939
416,50,40,2,332,0.68202
1034,129,38,5,827,0.91754
717,159,37,4,573,0.75507
2389,207,15,1,1911,0.57465
1076,51,32,4,860,0.95778
626,229,12,3,500,0.5857
360,237,42,3,288,0.05463
2228,123,44,3,1782,0.8791
707,127,35,4,565,0.81655
1502,91,43,3,1201,0.87683
1997,222,19,1,1597,0.52149
995,14,41,4,796,0.99098
422,80,14,3,337,0.80814
399,46,21,2,319,0.74483
1396,89,9,3,1116,0.96588
1241,111,28,1,992,0.51565
2447,28,30,4,1957,0.99721
2181,90,26,5,1744,0.98756
1480,16,27,3,1184,0.99122
1428,173,40,2,1142,0.68311
1018,21,15,4,814,0.99743
387,156,45,5,309,0.48731
1681,206,6,2,1344,0.86134
1025,233,13,5,820,0.88234
1895,182,14,4,1516,0.95416
2354,162,13,1,1883,0.62428
2091,109,28,4,1672,0.95887
1009,238,27,4,807,0.75886
1054,15,34,4,843,0.99357
1941,77,6,5,1552,0.99975
483,146,34,2,386,0.4659
1772,55,45,2,1417,0.82056
273,51,2,2,218,0.91421
2216,80,48,5,1772,0.97735
1664,250,20,4,1331,0.8887
2240,198,17,2,1792,0.79594
1222,148,49,2,977,0.66252
212,27,1,1,169,0.87242
2106,26,42,1,1684,0.71034
695,170,42,3,556,0.63372
573,134,50,3,458,0.63612
1948,226,32,1,1558,0.47337
669,185,18,4,535,0.73685
1726,137,48,4,1380,0.90778
1814,178,22,1,1451,0.52452
1782,104,20,4,1425,0.9662
2389,222,17,3,1911,0.89518
613,57,48,3,490,0.82631
1976,30,42,4,1580,0.98835
1211,99,49,2,968,0.72197
1522,122,13,2,1217,0.83527
761,36,30,4,608,0.96113
1939,60,14,4,1551,0.99464
1101,49,39,1,880,0.56017
510,210,39,2,408,0.3163
931,122,13,1,744,0.53581
951,150,8,2,760,0.78836
390,246,50,5,312,0.10216
894,68,21,1,715,0.55832
642,139,10,5,513,0.91323
2275,84,38,4,1820,0.96191
1161,199,3,3,928,0.95578
1486,86,26,3,1188,0.90916
933,122,50,3,746,0.77791
513,167,11,2,410,0.54455
2279,136,40,2,1823,0.76874
2019,137,34,1,1615,0.53267
1080,150,16,4,864,0.91244
2019,241,27,2,1615,0.71551
846,121,47,1,676,0.42078
2079,65,6,1,1663,0.84834
2083,231,34,1,1666,0.47157
885,131,34,2,708,0.66036
164,45,23,1,131,0.34964
458,51,25,2,366,0.73271
1455,104,29,4,1164,0.94015
1187,57,1,2,949,0.99755
550,240,45,4,440,0.395
2187,133,44,4,1749,0.9318
1618,128,22,4,1294,0.94655
851,39,46,2,680,0.78094
751,180,31,4,600,0.7416
2483,129,13,4,1986,0.98451
1494,149,45,5,1195,0.93255
1873,222,40,1,1498,0.45502
1840,242,16,2,1472,0.74369
1825,220,13,1,1460,0.54899
1262,146,36,3,1009,0.81625
289,17,32,1,231,0.5526
380,66,12,5,304,0.9375
1976,26,4,3,1580,0.99993
2078,196,31,4,1662,0.91423
807,105,14,4,645,0.9275
932,50,23,3,745,0.92488
2071,209,21,3,1656,0.87186
1501,75,20,5,1200,0.98801
1188,89,14,4,950,0.96788
1831,42,32,3,1464,0.95775
375,138,45,4,300,0.50735
1185,63,43,4,948,0.94107
1099,66,34,3,879,0.8898
793,4,16,5,634,1
1958,50,44,1,1566,0.60586
2191,148,9,1,1752,0.67768
1297,156,4,4,1037,0.98806
1324,57,49,4,1059,0.94583
2454,103,39,5,1963,0.97853
236,117,32,4,188,0.33396
1709,44,26,1,1367,0.67289
1329,61,20,3,1063,0.94125
1521,172,40,1,1216,0.4592
1301,118,46,3,1040,0.83292
454,34,19,2,363,0.80648
1063,52,40,3,850,0.89648
271,143,37,4,216,0.27215
891,81,9,3,712,0.94359
1604,200,23,1,1283,0.48962
2247,41,42,4,1797,0.98374
1066,37,5,2,852,0.97928
264,134,48,2,211,0.18653
726,52,7,3,580,0.97111
794,184,41,2,635,0.54191
1794,232,4,4,1435,0.98493
1653,234,10,1,1322,0.54899
2038,28,48,1,1630,0.6784
2475,150,14,5,1980,0.99053
617,244,12,1,493,0.28909
2143,88,1,4,1714,0.99999
1474,138,30,1,1179,0.50603
1378,169,14,4,1102,0.93444
2085,159,29,4,1668,0.93455
2496,204,23,3,1996,0.88766
1729,239,32,5,1383,0.91231
1059,94,23,5,847,0.96449
2191,159,6,4,1752,0.99239
2445,45,16,4,1956,0.99808
1606,148,5,1,1284,0.71586
609,110,7,5,487,0.9609
1879,8,13,3,1503,0.9998
1928,142,23,1,1542,0.55198
1142,223,17,5,913,0.89399
751,14,50,1,600,0.63073
554,25,26,4,443,0.96879
732,165,47,4,585,0.72726
1195,27,4,4,956,0.99993
1799,5,7,4,1439,1
1904,143,21,2,1523,0.79759
2350,36,46,1,1880,0.66688
1461,145,8,1,1168,0.63376
1470,11,19,4,1176,0.99972
2269,150,42,3,1815,0.8685
1563,218,27,1,1250,0.46406
1233,51,22,4,986,0.97709
2255,26,39,2,1804,0.92808
1042,214,7,4,833,0.91276
1587,75,43,2,1269,0.78233
1050,156,41,1,840,0.42214
855,201,22,4,684,0.77925
2195,86,37,1,1756,0.57745
1757,240,7,5,1405,0.98052
754,231,48,1,603,0.27305
463,217,35,1,370,0.15172
2187,22,15,5,1749,0.99994
1894,247,11,4,1515,0.94133
767,154,16,5,613,0.89338
428,163,37,1,342,0.22226
2105,12,29,5,1684,0.99997
1250,217,40,3,1000,0.73746
2497,119,2,1,1997,0.9125
1271,23,33,1,1016,0.6907
2253,47,32,2,1802,0.89318
1566,103,4,1,1252,0.79979
1113,131,48,3,890,0.79542
523,217,34,2,418,0.32072
644,127,39,1,515,0.37956
524,132,48,2,419,0.50197
886,230,21,3,708,0.67366
1808,63,15,4,1446,0.991
332,198,32,4,265,0.17037
875,117,21,3,700,0.83623
2204,21,11,5,1763,0.99999
681,107,14,5,544,0.94051
1784,238,48,5,1427,0.89788
1716,212,6,1,1372,0.63651
368,195,24,4,294,0.30196
2347,117,34,2,1877,0.79866
1721,168,30,2,1376,0.7356
1503,224,25,2,1202,0.68258
492,168,2,5,393,0.94716
1791,159,40,5,1432,0.94527
1652,57,50,5,1321,0.97808
2083,206,45,2,1666,0.69902
701,156,31,1,560,0.37142
1490,220,16,2,1192,0.72455
1880,157,45,1,1504,0.48234
2185,74,34,1,1748,0.60253
994,153,15,2,795,0.72348
979,176,41,5,783,0.85245
1659,102,32,5,1327,0.97139
1124,118,20,5,899,0.95909
865,71,42,4,692,0.91384
647,195,5,2,517,0.67905
424,146,25,5,339,0.64515
2346,221,27,5,1876,0.95511
391,106,3,1,312,0.57644
1922,185,32,5,1537,0.94643
1017,211,38,3,813,0.69828
238,56,30,2,190,0.56034
802,57,23,3,641,0.90076
1971,3,39,4,1576,1
392,167,40,1,313,0.18216
1086,130,6,4,868,0.97602
2437,62,32,5,1949,0.99312
1425,46,20,4,1140,0.98763
1784,214,34,5,1427,0.92515
1645,101,41,3,1316,0.87825
2435,94,4,2,1948,0.98319
1733,136,39,3,1386,0.85603
1098,42,29,2,878,0.83961
817,69,2,2,653,0.97642
1845,223,35,5,1476,0.92485
2022,235,49,4,1617,0.86994
939,54,27,2,751,0.80479
2479,152,13,3,1983,0.94837
1049,246,33,1,839,0.3588
1015,216,26,1,812,0.39738
1236,203,2,4,988,0.99305
988,114,28,2,790,0.71782
990,119,2,5,792,0.99939
1597,50,36,1,1277,0.60692
1877,134,48,2,1501,0.734
1964,36,20,3,1571,0.98567
1584,21,30,5,1267,0.99909
1946,227,34,4,1556,0.88888
429,58,50,3,343,0.7749
1371,58,12,1,1096,0.70877
1656,237,22,1,1324,0.47409
